"","nmajor","major1","major2","BBRJ","Business Direct Admit","Combined Bacc and Masters","Dean's List","First Generation College Stdnt","FSB Scholars","Honors Program","President's List","Study Abroad Courtesy Account","Transfer Work (Pre-Banner)","Cum Laude","Magna Cum Laude","Summa Cum Laude","University Honors","UniversityHonors w/Distinction","minor1","minor2","IPEDS.Race.Ethnicity","Gender","GPA.Range","Term.Code","year.x","latin_honors","survey_city","survey_company","survey_deptfunc","survey_gradprogram","survey_gradschool","survey_offers","survey_plans","survey_pref_field","survey_pref_loc","survey_salary","survey_state","has_internship","has_multiple_internships"
"1488",1,"Marketing","none",0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","Blue Ash","MarketVision Research","None","None","None",0,"accepted fulltime job","None","None",54000,"OH",1,1
"1489",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Jacksonville","FIS","Accounting Analytics Finance Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",55000,"FL",1,1
"1490",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1491",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","Hispanic/Latino","Female","2.50 - 2.99",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1492",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"International Business","International Business","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","Capgemini Invent","Analytics Consulting Finance Information Technology","None","None",2,"accepted fulltime job","Yes","Yes",75000,"IL",1,0
"1493",2,"Entrepreneurship","Marketing",0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"1494",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Chicago","Belmont Bank & Trust","Finance","None","None",0,"accepted fulltime job","Yes","Yes",53000,"IL",1,0
"1495",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","Coyote Logistics","Marketing/Sales","None","None",2,"accepted fulltime job","Yes","Yes",40000,"IL",1,0
"1496",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Zionsville","Synchrony Financial","None","None","None",0,"accepted fulltime job","None","None",0,"IN",1,0
"1497",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"1498",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202110,"2021","0","Hamilton","Hubbell Inc","None","None","None",0,"accepted fulltime job","None","None",70000,"OH",0,0
"1499",2,"Accountancy","Business Economics",0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","3.50 - 4.00",202120,"2021","Cum Laude","Cincinnati","BDO","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,1
"1500",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Columbus","EY","None","None","None",0,"accepted fulltime job","None","None",57000,"OH",0,0
"1501",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","Chicago","Salesforce","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","Yes",59500,"IL",1,1
"1502",1,"Accountancy","none",0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Summa Cum Laude","Chicago","KPMG","Accounting","Masters of Business Analytics","Miami University",1,"accepted fulltime job","Yes","Yes",59000,"IL",1,0
"1503",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Asian","Female","3.00 - 3.49",202120,"2021","0","Pittsburgh","American Eagle Outfitters","Claudine Kosier Photography","None","None",3,"accepted fulltime job","Yes","Yes",0,"PA",1,1
"1504",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.00 - 2.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"1505",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","Chicago","Goldman Sachs","None","None","None",0,"accepted fulltime job","Yes","Yes",85000,"IL",1,1
"1506",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",0,0
"1507",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Palo Alto","Silicon Valley Bank","None","None","None",0,"accepted fulltime job","Yes","None",92000,"CA",1,1
"1508",1,"Finance","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Phoenix","Equity Methods","None","None","None",2,"accepted fulltime job","Yes","None",54000,"AZ",1,0
"1509",2,"Accountancy","Finance",0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,"Humanities","Humanities","White","Male","3.50 - 4.00",202110,"2021","Cum Laude","Chicago","EY","Accounting","None","None",0,"accepted fulltime job","Yes","Yes",62000,"IL",1,1
"1510",2,"Finance","Business Analytics",0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","West Monroe Partners","Analytics
 Consulting
 Information Technology","None","None",0,"accepted fulltime job","Yes","Yes",72000,"Illinois",1,1
"1511",1,"Marketing","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","Phoenix","United Healthcare","None","None","None",0,"accepted fulltime job","None","None",0,"AZ",1,0
"1512",1,"Finance","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Summa Cum Laude","Indianapolis","JP Morgan Chase","Finance","None","None",1,"accepted fulltime job","Yes","Yes",53000,"IN",1,1
"1513",1,"Finance","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Chicago","JP Morgan Chase","Finance","None","None",3,"accepted fulltime job","Yes","Yes",60000,"IL",1,1
"1514",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","Ziegler","None","None","None",0,"accepted fulltime job","None","None",0,"IL",1,1
"1515",1,"Business Economics","none",0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Summa Cum Laude","Mansfield","Laub General Construction","Other: Laborer","ECO","None",1,"accepted fulltime job","Yes","Yes",30000,"OH",1,0
"1516",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,"Language","Language","White","Female","3.50 - 4.00",201920,"2019","Summa Cum Laude","Charlotte","Kimberly-Clark Corporation","Analytics
 Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",55000,"North Carolina",1,0
"1517",1,"Marketing","none",0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Oakdale","KEYOT","Consulting","None","None",0,"accepted fulltime job","No","Yes",60000,"MN",1,0
"1518",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Interactive Media Studies","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Columbus","Abercrombie & Fitch","Other: Merchandising","None","None",1,"accepted fulltime job","Yes","Yes",65000,"Ohio",1,1
"1519",1,"Finance","none",1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","0","New York","Edgemont Partners","None","None","None",0,"accepted fulltime job","None","None",0,"New York",0,0
"1520",1,"Supply Chain & Operations Mgmt","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","Information Systems","Hispanic/Latino","Female","3.00 - 3.49",201920,"2019","0","buffalo grove","Zoro Tools","Logistics / Supply Chain
 Operations / Procurement","None","None",1,"accepted fulltime job","Yes","Yes",62000,"illinois",1,1
"1521",1,"Marketing","none",0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,"Business Analytics","Business Analytics","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","Procter & Gamble","Marketing / Sales","None","None",2,"accepted fulltime job","Yes","No",70000,"OH",1,1
"1522",1,"Finance","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Math/Stat","Math/Stat","White","Female","3.50 - 4.00",201920,"2019","Magna Cum Laude","None","Still seeking employment","None","None","None",0,"seeking employment","No","None",0,"None",1,0
"1523",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",0,0
"1524",1,"Business Analytics","none",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,"Language","Language","White","Female","3.50 - 4.00",202020,"2020","Summa Cum Laude","Chicago","EY","Analytics Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",72000,"IL",1,1
"1525",1,"Business Economics","none",0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,"Business Analytics","No Minor","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","KeyBank","Finance","None","None",1,"accepted fulltime job","Yes","Yes",55000,"OH",1,1
"1526",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",201920,"2019","0","None","None","None","Master of Marketing","Georgetown University",2,"continuing education","None","None",0,"None",1,0
"1527",1,"Accountancy","none",0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",202120,"2021","Magna Cum Laude","Cleveland","Deloitte","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",51000,"OH",1,1
"1528",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Grand Rapids","Crowe","Analytics
 Consulting
 Finance
 Information Technology","None","None",2,"accepted fulltime job","Yes","Yes",63000,"MI",1,1
"1529",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Supply Chain Management","No Minor","White","Male","3.00 - 3.49",202110,"2021","0","Chicago","Echo Global Logistics","None","None","None",0,"accepted fulltime job","None","None",52000,"IL",1,1
"1530",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Chicago","Insight2profit","Consulting","None","None",2,"accepted fulltime job","Yes","Yes",64000,"IL",1,1
"1531",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Mangement and Leadership","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Newville","DHL Supply Chain","Logistics / Supply Chain","None","None",4,"accepted fulltime job","Yes","Yes",55000,"PA",1,1
"1532",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","Ipsos","None","None","None",3,"accepted fulltime job","None","None",0,"IL",1,1
"1533",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","2.00 - 2.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"1534",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","New York","Oppenheimer & Co. Inc.","None","None","None",0,"accepted fulltime job","None","None",0,"NY",1,1
"1535",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Denver","JP Morgan Chase","None","None","None",0,"accepted fulltime job","None","None",53000,"CO",0,0
"1536",1,"Finance","none",0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.50 - 2.99",202120,"2021","0","Modesto","E. & J. Gallo Winery","Finance","None","None",1,"accepted fulltime job","Yes","Yes",60000,"CA",1,1
"1537",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","Cum Laude","Chicago","Nielsen","Analytics","None","None",4,"accepted fulltime job","Yes","Yes",61000,"IL",1,1
"1538",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",201920,"2019","0","Cincinnati","Group Management Services","None","None","None",0,"accepted fulltime job","None","None",0,"OH",0,0
"1539",1,"Supply Chain & Operations Mgmt","none",1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"Humanities","Humanities","White","Female","3.00 - 3.49",202020,"2020","0","Indianapolis","PepsiCo Frito-Lay","Logistics / Supply Chain","None","None",1,"accepted fulltime job","Yes","Yes",65000,"IN",1,1
"1540",1,"Accountancy","none",1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","Detroit","PwC","Accounting","None","None",2,"accepted fulltime job","Yes","Yes",55000,"MI",1,1
"1541",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Sport Management","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"1542",1,"Interdisciplinary Bus Managemt","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"Humanities","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"1543",1,"Finance","none",0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,"Business Analytics","Business Analytics","White","Male","2.50 - 2.99",202020,"2020","0","Columbus","Huntington National Bank","Finance","None","None",1,"accepted fulltime job","Yes","Yes",50000,"OH",1,1
"1544",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202120,"2021","0","Chicago","Peloton Consulting Group","Consulting","None","None",1,"accepted fulltime job","Yes","Yes",62000,"IL",0,0
"1545",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202020,"2020","Cum Laude","Denver","Plante Moran","Accounting","MAcc","None",2,"accepted fulltime job","Yes","Yes",55000,"CO",1,0
"1546",1,"Marketing","none",0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"1547",1,"Marketing","none",1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Female","3.00 - 3.49",201920,"2019","0","Chicago","News America Marketing","Marketing/Sales","None","None",3,"accepted fulltime job","Yes","Yes",50000,"IL",1,1
"1548",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","na","None","None","None","None",0,"accepted fulltime job","Yes","None",0,"na",1,1
"1549",1,"Finance","none",0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",202120,"2021","Cum Laude","None","None","None","Bachelor of Science - Computer Science","University of Illinois",0,"seeking continuing education","None","None",0,"None",1,0
"1550",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Business Analytics","No Minor","White","Male","3.00 - 3.49",201920,"2019","0","Cincinnati","KPMG","Consulting","None","None",2,"accepted fulltime job","Yes","Yes",55000,"Ohio, USA",1,1
"1551",2,"Business Economics","Finance",0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,"Sport Management","Sport Management","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Madison","EPIC","Consulting
 General Management","None","None",2,"accepted fulltime job","Yes","Yes",63000,"Wisconsin",1,1
"1552",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.00 - 2.49",201930,"2019","0","Chicago","Coyote Logistics","Marketing/Sales","None","None",5,"accepted fulltime job","Yes","Yes",45000,"IL",1,1
"1553",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","Cincinnati","Deloitte","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",52000,"OH",1,0
"1554",1,"Accountancy","none",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","Accounting","None","None",0,"accepted parttime job","None","None",0,"None",0,0
"1555",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.50 - 4.00",201920,"2019","Cum Laude","Columbus","JP Morgan Chase","Analytics","None","None",3,"accepted fulltime job","Yes","Yes",55000,"OH",1,1
"1556",1,"Marketing","none",0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","2.00 - 2.49",202010,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1557",1,"Accountancy","none",0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"Arts Related","Arts Related","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","Accounting","CPA Preparation","None",0,"other","None","None",0,"None",0,0
"1558",1,"Marketing","none",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","Johns Hopkins University",4,"continuing education","None","None",0,"None",1,0
"1559",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Accountancy","Business Analytics","Asian","Male","3.00 - 3.49",202110,"2021","0","Batesville","Hillenbrand","Hemprise","None","None",1,"accepted fulltime job","Yes","Yes",57000,"Indiana",0,0
"1560",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",201920,"2019","Cum Laude","Cincinnati","US Bank","Finance","None","None",1,"accepted fulltime job","Yes","Yes",60000,"OH",1,1
"1561",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Hispanic/Latino","Male","2.00 - 2.49",201930,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1562",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202110,"2021","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1563",1,"Accountancy","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202110,"2021","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",1,1
"1564",1,"Marketing","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202020,"2020","0","Columbus","Liberty Mutual Insurance","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",50000,"OH",1,1
"1565",1,"Marketing","none",0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,"Supply Chain Management","Supply Chain Management","White","Female","3.50 - 4.00",201920,"2019","0","White Plains","PepsiCo","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",60000,"New York",1,0
"1566",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Language","No Minor","White","Female","2.50 - 2.99",201920,"2019","0","None","Groupon","Marketing / Sales","None","None",1,"accepted fulltime job","Yes","Yes",35000,"None",1,1
"1567",1,"Supply Chain & Operations Mgmt","none",0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,0
"1568",1,"Finance","none",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.00 - 3.49",202020,"2020","0","None","None","None","None","The University of Sydney or National university of Singapore or others",3,"continuing education","None","None",0,"None",1,1
"1569",2,"Marketing","Supply Chain & Operations Mgmt",0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Female","3.50 - 4.00",201920,"2019","Cum Laude","None","None","None","None","None",0,"None","None","None",0,"None",0,0
"1570",1,"Finance","none",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,1
"1571",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Mangement and Leadership","Humanities","White","Female","3.50 - 4.00",201920,"2019","Cum Laude","Chicago","Capgemini Invent","Consulting","None","None",2,"accepted fulltime job","Yes","Yes",72000,"IL",1,1
"1572",1,"Information Systems","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Accountancy","No Minor","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Chicago","PwC","Accounting Analytics Consulting IT Assurance / IT Audit Information Technology","None","None",1,"accepted fulltime job","Yes","Yes",78000,"IL",1,1
"1573",1,"Finance","none",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","3.00 - 3.49",202120,"2021","0","Cleveland","KeyBank","None","None","None",1,"accepted fulltime job","Yes","Yes",60000,"OH",1,1
"1574",1,"Marketing","none",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"Language","No Minor","White","Female","3.50 - 4.00",202120,"2021","Cum Laude","Albany","EJ Gallo","None","None","None",0,"accepted fulltime job","None","None",60000,"NY",1,0
"1575",1,"Management and Leadership","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","White","Male","2.50 - 2.99",202020,"2020","0","None","None","None","None","None",0,"None","None","None",0,"None",1,1
"1576",1,"Finance","none",0,1,0,1,0,0,1,0,1,1,1,0,0,1,0,"Information Systems","Information Systems","White","Female","3.50 - 4.00",202020,"2020","Cum Laude","Cincinnati","Deloitte Consulting","Consulting","None","None",4,"accepted fulltime job","Yes","Yes",80000,"OH",1,1
"1577",1,"Accountancy","none",0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,"Math/Stat","Math/Stat","Non-Resident Alien","Female","3.00 - 3.49",201920,"2019","Cum Laude","None","None","None","None","None",0,"seeking employment","None","None",0,"None",1,0
"1578",1,"Accountancy","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"Information Systems","No Minor","Asian","Male","2.50 - 2.99",201920,"2019","0","Columbus","Crowe","IT Assurance / IT Audit","None","None",1,"accepted fulltime job","Yes","Yes",63000,"OH",1,0
"1579",1,"Finance","none",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202110,"2021","0","None","None","None","None","None",0,"continuing education","None","None",0,"None",0,0
"1580",1,"Finance","none",0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,"No Minor","No Minor","Non-Resident Alien","Male","3.00 - 3.49",202020,"2020","0","None","None","None","None","University of Leeds",0,"continuing education","None","None",0,"None",0,0
"1581",1,"Accountancy","none",0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,"Engineering/Science","Engineering/Science","Multi Racial","Female","3.50 - 4.00",202120,"2021","Magna Cum Laude","New York","EY","Accounting","None","None",1,"accepted fulltime job","Yes","Yes",65000,"NY",1,0
"1582",1,"Marketing","none",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,"Business Analytics","No Minor","White","Female","3.50 - 4.00",202020,"2020","0","Indianapolis","Lev","Analytics Consulting Marketing / Sales","None","Miami University",2,"accepted fulltime job","Yes","Yes",50000,"IN",1,0
"1583",1,"Supply Chain & Operations Mgmt","none",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,"Arts Related","Arts Related","Non-Resident Alien","Female","3.50 - 4.00",201910,"2019","0","None","None","None","None","None",0,"None","None","None",0,"None",0,0
